chromosome	start	end	segVal	sample
14	68550001	69300000	5.45978391563942	JBLAB-4198
14	69300001	107310000	3.00402780476136	JBLAB-4198
15	22320001	44940000	2.4419641876746	JBLAB-4198
15	44940001	45780000	4.62986700708579	JBLAB-4198
15	45780001	58410000	2.72787413055785	JBLAB-4198
15	58410001	59070000	3.80705202145533	JBLAB-4198
15	59070001	102390000	2.67120405505831	JBLAB-4198
16	90001	4980000	3.11915177518241	JBLAB-4198
16	4980001	10830000	2.11371317806715	JBLAB-4198
16	10830001	11970000	3.43311125884417	JBLAB-4198
16	11970001	90150000	2.63171184851067	JBLAB-4198
17	1	5610000	3.69761454305075	JBLAB-4198
17	5610001	6630000	2.27920697127596	JBLAB-4198
17	6630001	8640000	4.97720305164753	JBLAB-4198
17	8640001	81090000	2.86126016490672	JBLAB-4198
18	150001	2550000	2	JBLAB-4198
18	2550001	3720000	2.89197561002362	JBLAB-4198
18	3720001	9060000	1.88985234442316	JBLAB-4198
18	9060001	37110000	2.8134365325741	JBLAB-4198
18	37110001	61710000	3.71407396358045	JBLAB-4198
18	61710001	74640000	2.11906562706866	JBLAB-4198
18	74640001	74850000	3.74086560041037	JBLAB-4198
18	74850001	76980000	1.84988029160687	JBLAB-4198
18	76980001	78030000	2.72408687865908	JBLAB-4198
19	270001	2970000	3.2691412169661	JBLAB-4198
19	2970001	8520000	2.48074900901408	JBLAB-4198
19	8520001	8700000	5.55292627049892	JBLAB-4198
19	8730001	9180000	17.102800032726	JBLAB-4198
19	9180001	10920000	5.59969559504581	JBLAB-4198
19	10920001	11700000	14.3183550071116	JBLAB-4198
19	11700001	13320000	6.21486313489154	JBLAB-4198
19	13320001	30030000	3.94253428718085	JBLAB-4198
19	30030001	31980000	23.8750829350073	JBLAB-4198
19	31980001	33120000	16.18064514578	JBLAB-4198
19	33120001	33600000	9.35936013118695	JBLAB-4198
19	33630001	38010000	3.25524664574506	JBLAB-4198
19	38010001	39390000	6.06261927428269	JBLAB-4198
19	39390001	40050000	12.1867225013912	JBLAB-4198
19	40050001	41640000	7.6859111302938	JBLAB-4198
19	41640001	59100000	2.86893110030126	JBLAB-4198
20	60001	60540000	3.87149260127578	JBLAB-4198
20	60540001	62910000	4.80475710171156	JBLAB-4198
21	15480001	48090000	4.35303451388351	JBLAB-4198
22	17280001	24570000	3.43311125884417	JBLAB-4198
22	24570001	3e+07	1.86897556416221	JBLAB-4198
22	30000001	30180000	3.08390734745827	JBLAB-4198
22	30180001	32160000	5.39721153288833	JBLAB-4198
22	32160001	33750000	4.1005937656775	JBLAB-4198
22	33750001	34950000	2.43275117234098	JBLAB-4198
22	34950001	35880000	20.1019547976249	JBLAB-4198
22	35880001	37860000	7.8727283603901	JBLAB-4198
22	37860001	38310000	10.4852914948619	JBLAB-4198
22	38310001	41070000	4.79585237026769	JBLAB-4198
22	41070001	42570000	3.25723059375534	JBLAB-4198
22	42570001	51180000	2	JBLAB-4198
1	840001	1920000	5.43718187927111	JBLAB-4199
1	1920001	16590000	4.16848965075878	JBLAB-4199
1	16590001	46890000	3.16012136493244	JBLAB-4199
1	46920001	58770000	2.20847909022545	JBLAB-4199
1	58770001	61920000	2.54340496812162	JBLAB-4199
1	61920001	75450000	2.17511265403133	JBLAB-4199
1	75450001	92340000	2.9001509366195	JBLAB-4199
1	92340001	93780000	2.39980113713169	JBLAB-4199
1	93780001	120360000	2.9920695337949	JBLAB-4199
1	120360001	145740000	3.84276597539091	JBLAB-4199
1	146520001	151020000	5.88731029799708	JBLAB-4199
1	151020001	152550000	7.72723852330373	JBLAB-4199
1	152610001	157620000	3.92425265843934	JBLAB-4199
1	157620001	159570000	2.71712846244102	JBLAB-4199
1	159600001	166050000	3.89540261137005	JBLAB-4199
1	166050001	168630000	4.824819694948	JBLAB-4199
1	168630001	170790000	3.90741152702369	JBLAB-4199
1	170790001	210300000	3.14595853548779	JBLAB-4199
1	210300001	218490000	2	JBLAB-4199
1	218490001	249210000	2.66437449993576	JBLAB-4199
2	30001	39870000	2.9920695337949	JBLAB-4199
2	39870001	60210000	2	JBLAB-4199
2	60210001	60810000	4.68788463207924	JBLAB-4199
2	60810001	62490000	3.79994520401023	JBLAB-4199
2	62490001	72660000	4.54634578205565	JBLAB-4199
2	72660001	84660000	2.57614904507579	JBLAB-4199
2	84660001	113640000	3.06158677951934	JBLAB-4199
2	113640001	122100000	6.30764553832712	JBLAB-4199
2	122100001	122400000	8.6104005618871	JBLAB-4199
2	122400001	123660000	4.7232578123085	JBLAB-4199
2	123660001	125880000	4.19701423609099	JBLAB-4199
2	125880001	126390000	6.55051144740522	JBLAB-4199
2	126390001	127740000	9.2481729773515	JBLAB-4199
2	127740001	136350000	3.82251751453451	JBLAB-4199
2	136350001	136980000	2.9001509366195	JBLAB-4199
2	136980001	137100000	7.45608762739517	JBLAB-4199
2	137100001	138240000	5.3450133663631	JBLAB-4199
2	138240001	141270000	6.24311961541248	JBLAB-4199
2	141270001	151380000	3.06266190318788	JBLAB-4199
2	151380001	153060000	3.59262437216478	JBLAB-4199
2	153060001	169770000	3.09931757489928	JBLAB-4199
2	169770001	178020000	2	JBLAB-4199
2	178020001	179130000	3.44602624203392	JBLAB-4199
2	179130001	242700000	2.11360243211668	JBLAB-4199
2	242700001	2.43e+08	2.53549497744173	JBLAB-4199
3	90001	3030000	3.23577574295655	JBLAB-4199
3	3030001	3300000	5.06346935252624	JBLAB-4199
3	3300001	8340000	3.32450733899317	JBLAB-4199
3	8340001	8790000	4.37258792538886	JBLAB-4199
3	8790001	25500000	3.29332713254457	JBLAB-4199
3	25530001	28890000	4.27811491827912	JBLAB-4199
3	28890001	31530000	5.63942867992715	JBLAB-4199
3	31530001	35760000	4.08100456379586	JBLAB-4199
3	35760001	41550000	3.22696261087788	JBLAB-4199
3	41550001	42120000	2	JBLAB-4199
3	42120001	75060000	3.21156589178239	JBLAB-4199
3	75060001	78300000	2	JBLAB-4199
3	78300001	81300000	3.17212780786132	JBLAB-4199
3	81300001	97170000	4.04918281317389	JBLAB-4199
3	97170001	98070000	5.22878234256955	JBLAB-4199
3	98070001	99480000	4.37385404572783	JBLAB-4199
3	99480001	100590000	3.08096509706244	JBLAB-4199
3	100590001	102840000	4.98645975080574	JBLAB-4199
3	102840001	103770000	5.91646116482231	JBLAB-4199
3	103770001	105240000	6.82895389700677	JBLAB-4199
3	105240001	106920000	6.04111335118827	JBLAB-4199
3	106920001	108960000	5.24669177634408	JBLAB-4199
3	108960001	109110000	3.25675067329157	JBLAB-4199
3	109110001	109980000	5.00532305946963	JBLAB-4199
3	109980001	110970000	4.30447066820544	JBLAB-4199
3	110970001	113250000	3.26117429260505	JBLAB-4199
3	113250001	115830000	2.82816778745354	JBLAB-4199
3	115830001	116220000	0.949431767238262	JBLAB-4199
3	116220001	133920000	2.93381000699797	JBLAB-4199
3	133920001	134580000	4.20074148495472	JBLAB-4199
3	134580001	136620000	2.8115920049836	JBLAB-4199
3	136620001	137700000	3.24680750600161	JBLAB-4199
3	137700001	138420000	4.38272166301739	JBLAB-4199
3	138450001	138780000	3.14051896736706	JBLAB-4199
3	138810001	139740000	4.29316613804041	JBLAB-4199
3	139740001	145140000	5.36171602519268	JBLAB-4199
3	145140001	147720000	6.6149871484275	JBLAB-4199
3	147720001	149370000	7.95926562713372	JBLAB-4199
3	149370001	152400000	6.39215201516132	JBLAB-4199
3	152400001	153720000	4.87664587407335	JBLAB-4199
3	153720001	155160000	4.04307646203405	JBLAB-4199
3	155160001	175440000	7.64623026986147	JBLAB-4199
3	175440001	178320000	8.76294047906229	JBLAB-4199
3	178320001	185790000	7.11929475704549	JBLAB-4199
3	185790001	188970000	7.94918202613117	JBLAB-4199
3	188970001	1.92e+08	9.12209130028024	JBLAB-4199
3	192000001	193530000	5.30613599409594	JBLAB-4199
3	193530001	194940000	6.93400743752767	JBLAB-4199
3	194940001	197820000	5.97057009522484	JBLAB-4199
4	90001	34290000	2.59808160202048	JBLAB-4199
4	34290001	38910000	3.79520098314281	JBLAB-4199
4	38910001	53550000	3.10039866721377	JBLAB-4199
4	53550001	53880000	1.22699085723905	JBLAB-4199
4	53880001	56040000	4.27059851716651	JBLAB-4199
4	56040001	63480000	3.25343474940025	JBLAB-4199
4	63480001	70080000	4.0773269399599	JBLAB-4199
4	70320001	70890000	8.61563907190565	JBLAB-4199
4	70890001	77760000	6.02196908983283	JBLAB-4199
4	77760001	78570000	3.00484925743994	JBLAB-4199
4	78570001	79710000	1.86742383926934	JBLAB-4199
4	79710001	80640000	4.91936364367819	JBLAB-4199
4	80640001	81180000	6.07801024146248	JBLAB-4199
4	81180001	82350000	4.30824191451646	JBLAB-4199
4	82350001	82920000	3.2700297168036	JBLAB-4199
4	82920001	85200000	4.20820058706619	JBLAB-4199
4	85230001	85950000	1.00680443851323	JBLAB-4199
4	85950001	88230000	4.19080556530627	JBLAB-4199
4	88230001	116520000	1.04963365126462	JBLAB-4199
4	116520001	118140000	2	JBLAB-4199
4	118140001	119880000	3.14487028079816	JBLAB-4199
4	119880001	120930000	4.49876109327591	JBLAB-4199
4	120930001	1.26e+08	3.19072380645297	JBLAB-4199
4	126000001	127530000	1.01829484936646	JBLAB-4199
4	127530001	146400000	3.95682637318478	JBLAB-4199
4	146400001	146970000	2.22244700074661	JBLAB-4199
4	146970001	153030000	3.94112721427232	JBLAB-4199
4	153030001	165120000	3.13182452607645	JBLAB-4199
4	165120001	190800000	1.02236205525029	JBLAB-4199
5	60001	1110000	2.40076558505102	JBLAB-4199
5	1110001	8850000	1.81838945165444	JBLAB-4199
5	8850001	11040000	2.17418896343721	JBLAB-4199
5	11040001	14640000	3.07773154048524	JBLAB-4199
5	14640001	14820000	4.39413516360422	JBLAB-4199
5	14820001	15330000	2.98887843987033	JBLAB-4199
5	15330001	16140000	3.74790884328104	JBLAB-4199
5	16140001	17190000	5.00262625469618	JBLAB-4199
5	17190001	18450000	14.7944161491745	JBLAB-4199
5	18450001	20040000	18.3876890341626	JBLAB-4199
5	20040001	20460000	13.6212882520509	JBLAB-4199
5	20460001	28950000	2.97400696161854	JBLAB-4199
5	28950001	30360000	4.00774369806452	JBLAB-4199
5	30360001	31410000	4.71407505051272	JBLAB-4199
5	31410001	32640000	4.09818710175992	JBLAB-4199
5	32640001	33390000	5.16837964554431	JBLAB-4199
5	33390001	35160000	4.17840101369245	JBLAB-4199
5	35160001	38100000	3.23908348127628	JBLAB-4199
5	38100001	39660000	4.30698466188004	JBLAB-4199
5	39660001	39900000	6.32570904843356	JBLAB-4199
5	39900001	40830000	5.10694565176509	JBLAB-4199
5	40830001	41220000	3.96529170373724	JBLAB-4199
5	41220001	55470000	3.15031325957372	JBLAB-4199
5	55470001	56010000	4.26183714177488	JBLAB-4199
5	56010001	58500000	2.8375108500263	JBLAB-4199
5	58500001	112050000	1.80728376266595	JBLAB-4199
5	112050001	112290000	0.971963235170962	JBLAB-4199
5	112290001	117900000	2	JBLAB-4199
5	117900001	123750000	2.35275209169287	JBLAB-4199
5	123750001	138030000	1.82352487463077	JBLAB-4199
5	138030001	180690000	3.00378334253944	JBLAB-4199
6	210001	5310000	3.46988590422348	JBLAB-4199
6	5310001	7980000	5.00127810810856	JBLAB-4199
6	7980001	9e+06	6.14915104415199	JBLAB-4199
6	9000001	10500000	4.78512990470053	JBLAB-4199
6	10500001	11070000	3.30778703002484	JBLAB-4199
6	11070001	14310000	4.60453368510118	JBLAB-4199
6	14310001	16800000	3.68800708618384	JBLAB-4199
6	16800001	22050000	2.87188692531624	JBLAB-4199
6	22050001	37770000	2.15207154900077	JBLAB-4199
6	37770001	44520000	3.24128949281981	JBLAB-4199
6	44520001	45390000	4.92070138776857	JBLAB-4199
6	45390001	57180000	5.94129303417094	JBLAB-4199
6	57600001	64770000	5.26186842293671	JBLAB-4199
6	64770001	69570000	4.67481500277373	JBLAB-4199
6	69570001	77310000	2.15575096343052	JBLAB-4199
6	77310001	78510000	3.02192708830074	JBLAB-4199
6	78510001	82890000	2.27775972177111	JBLAB-4199
6	82890001	95970000	1.84498855180282	JBLAB-4199
6	95970001	96840000	-0.0379425738523858	JBLAB-4199
6	96840001	129720000	2	JBLAB-4199
6	129720001	170910000	3.01018138993355	JBLAB-4199
7	30001	4260000	3.47671676371542	JBLAB-4199
7	4260001	41310000	2.98887843987033	JBLAB-4199
7	41310001	47040000	2	JBLAB-4199
7	47040001	47490000	6.18337858542411	JBLAB-4199
7	47490001	48210000	8.73654840566204	JBLAB-4199
7	48210001	49740000	4.3839891476183	JBLAB-4199
7	49740001	55650000	3.64715468897146	JBLAB-4199
7	55680001	69060000	2.96446437573827	JBLAB-4199
7	69060001	70230000	3.73377440753784	JBLAB-4199
7	70230001	71970000	2.94225205983122	JBLAB-4199
7	72720001	79140000	4.74427836015186	JBLAB-4199
7	79140001	96540000	4.07855264403914	JBLAB-4199
7	96540001	98400000	3.37714610663158	JBLAB-4199
7	98400001	107220000	4.61231816368336	JBLAB-4199
7	107220001	107820000	6.59960850580261	JBLAB-4199
7	107820001	137700000	4.90733162083808	JBLAB-4199
7	137700001	138750000	3.85350570111623	JBLAB-4199
7	138750001	156510000	4.51159879805304	JBLAB-4199
7	156510001	159120000	2.72120555922385	JBLAB-4199
8	180001	1410000	2	JBLAB-4199
8	1410001	1710000	3.04226371458447	JBLAB-4199
8	1710001	4080000	1.68039845005056	JBLAB-4199
8	4080001	34560000	0.915353186315801	JBLAB-4199
8	34560001	40650000	1.45930488240655	JBLAB-4199
8	40650001	41670000	3.67865097785636	JBLAB-4199
8	41670001	42690000	5.52867994270607	JBLAB-4199
8	42690001	43320000	0.932990279302221	JBLAB-4199
8	43350001	53760000	2.18528450572758	JBLAB-4199
8	53760001	5.4e+07	3.65181296133719	JBLAB-4199
8	54000001	58290000	4.79041300903097	JBLAB-4199
8	58290001	66330000	2.13005236142342	JBLAB-4199
8	66360001	82410000	3.00911462236934	JBLAB-4199
8	82410001	83760000	2	JBLAB-4199
8	83760001	83880000	3.03904857554335	JBLAB-4199
8	83880001	85770000	4.2568343932714	JBLAB-4199
8	85770001	86880000	2.79609185778042	JBLAB-4199
8	86880001	88500000	3.84992425774645	JBLAB-4199
8	88500001	90270000	3.07126903171486	JBLAB-4199
8	90270001	91500000	7.82365500680152	JBLAB-4199
8	91500001	92940000	2.1631179778616	JBLAB-4199
8	92940001	99330000	4.44247778515338	JBLAB-4199
8	99330001	99960000	5.70522839715412	JBLAB-4199
8	99960001	100710000	4.50517781400521	JBLAB-4199
8	100710001	104160000	5.90916705313819	JBLAB-4199
8	104160001	105450000	4.36625988168512	JBLAB-4199
8	105450001	116070000	3.74201651073173	JBLAB-4199
8	116070001	117870000	4.36625988168512	JBLAB-4199
8	117870001	129390000	5.25496738922167	JBLAB-4199
8	129390001	130020000	6.65042274364013	JBLAB-4199
8	130020001	135570000	5.35196982321911	JBLAB-4199
8	135570001	142650000	4.00409677012202	JBLAB-4199
8	142650001	143730000	3.20278277346622	JBLAB-4199
8	143730001	144600000	3.94233381868452	JBLAB-4199
8	144600001	146310000	4.67220312330552	JBLAB-4199
9	210001	32760000	4.39667337292811	JBLAB-4199
9	32760001	127290000	3.19729886683271	JBLAB-4199
9	127290001	129450000	3.97982313970256	JBLAB-4199
9	129450001	130350000	3.22586173676538	JBLAB-4199
9	130350001	130710000	4.26684261880222	JBLAB-4199
9	130710001	139560000	2.98462603542927	JBLAB-4199
9	139560001	1.41e+08	4.6578499793214	JBLAB-4199
10	120001	1440000	4.29442151481666	JBLAB-4199
10	1440001	3030000	3.4551067694512	JBLAB-4199
10	3030001	5490000	4.02721990140121	JBLAB-4199
10	5490001	5760000	7.0350719614267	JBLAB-4199
10	5760001	21630000	3.64482657598505	JBLAB-4199
10	21630001	21960000	2.96870381969098	JBLAB-4199
10	21960001	23280000	3.82132796339646	JBLAB-4199
10	23280001	34950000	3.12748139821693	JBLAB-4199
10	34950001	78030000	2.11086614901357	JBLAB-4199
10	78030001	82800000	3.58684544388854	JBLAB-4199
10	82800001	83850000	2.12547739430189	JBLAB-4199
10	83850001	85350000	3.97618797851922	JBLAB-4199
10	85350001	87150000	5.28536382719052	JBLAB-4199
10	87150001	88500000	4.05896184270018	JBLAB-4199
10	88500001	88860000	3.20497752984882	JBLAB-4199
10	89250001	95730000	2.12547739430189	JBLAB-4199
10	95730001	110790000	2.95176241502335	JBLAB-4199
10	110790001	114990000	4.57345716255938	JBLAB-4199
10	114990001	115320000	6.54132518968824	JBLAB-4199
10	115320001	116910000	8.05705694559317	JBLAB-4199
10	116910001	117630000	3.41771993861077	JBLAB-4199
10	117630001	131550000	2.36232068381621	JBLAB-4199
10	131550001	134400000	1.85532897511401	JBLAB-4199
10	134400001	135420000	2.32414863496774	JBLAB-4199
11	210001	6e+05	2.50887933561743	JBLAB-4199
11	600001	16830000	2.15115212172519	JBLAB-4199
11	16830001	31770000	1.03869227057252	JBLAB-4199
11	31770001	3.3e+07	2	JBLAB-4199
11	33000001	34620000	0.962661697320752	JBLAB-4199
11	34620001	36690000	2.45212535712847	JBLAB-4199
11	36690001	39180000	3.42337267265833	JBLAB-4199
11	39180001	55350000	2.95387770314842	JBLAB-4199
11	55350001	55440000	0.882377866964218	JBLAB-4199
11	55440001	74250000	3.22256013762434	JBLAB-4199
11	74250001	83130000	4.34225219707597	JBLAB-4199
11	83160001	84270000	3.23577574295655	JBLAB-4199
11	84270001	84780000	4.04551849089176	JBLAB-4199
11	84810001	85410000	2.16403962206283	JBLAB-4199
11	85410001	87510000	3.42111106744109	JBLAB-4199
11	87540001	90540000	8.60690907453844	JBLAB-4199
11	90540001	93570000	2.15207154900077	JBLAB-4199
11	93570001	93960000	3.43129366270005	JBLAB-4199
11	93990001	94980000	2.52956964680695	JBLAB-4199
11	94980001	95820000	5.40777495753458	JBLAB-4199
11	95820001	96690000	2.71916666976695	JBLAB-4199
11	96690001	98610000	2.15667124336981	JBLAB-4199
11	98610001	99150000	5.37147058327058	JBLAB-4199
11	99150001	99450000	6.19978016869865	JBLAB-4199
11	99480001	100080000	10.9240630301236	JBLAB-4199
11	100080001	100770000	15.8853168248199	JBLAB-4199
11	100770001	101640000	11.002555840363	JBLAB-4199
11	101640001	101970000	6.36946391290559	JBLAB-4199
11	101970001	103020000	7.83533027514649	JBLAB-4199
11	103020001	103650000	6.78372034313354	JBLAB-4199
11	103650001	105300000	4.98645975080574	JBLAB-4199
11	105300001	105660000	3.15794059223464	JBLAB-4199
11	105660001	123930000	2.2486230944298	JBLAB-4199
11	123930001	124740000	4.40302188056083	JBLAB-4199
11	124740001	125310000	5.49199425723217	JBLAB-4199
11	125310001	129120000	3.28111434499852	JBLAB-4199
11	129120001	130260000	6.95920808392971	JBLAB-4199
11	130260001	131220000	4.0540709636751	JBLAB-4199
11	131220001	134940000	3.18306066191634	JBLAB-4199
12	180001	1530000	3.42789792948572	JBLAB-4199
12	1530001	5100000	2.2862494385056	JBLAB-4199
12	5100001	7080000	2.79196496543708	JBLAB-4199
12	7080001	8160000	2	JBLAB-4199
12	8160001	22650000	2.47065399528725	JBLAB-4199
12	22650001	25080000	1.07302903806556	JBLAB-4199
12	25080001	25530000	3.73377440753784	JBLAB-4199
12	25530001	28650000	5.19167791394899	JBLAB-4199
12	28680001	29280000	6.9529038295434	JBLAB-4199
12	29280001	29850000	9.08442974119333	JBLAB-4199
12	29850001	46530000	5.16290486241247	JBLAB-4199
12	46530001	47100000	6.5949982384036	JBLAB-4199
12	47100001	62220000	3.28888373143308	JBLAB-4199
12	62220001	64560000	4.22313720882522	JBLAB-4199
12	64560001	68010000	2.99632671315272	JBLAB-4199
12	68010001	71580000	4.11048080709179	JBLAB-4199
12	71580001	73290000	4.99319280977045	JBLAB-4199
12	73290001	133830000	2	JBLAB-4199
13	19530001	22500000	5.48213703844391	JBLAB-4199
13	22500001	27660000	3.31669975322452	JBLAB-4199
13	27660001	33660000	4.10433182276659	JBLAB-4199
13	33660001	34650000	4.97569572416477	JBLAB-4199
13	34650001	37410000	4.07855264403914	JBLAB-4199
13	37410001	37710000	6.88687389311546	JBLAB-4199
13	37710001	38460000	4.0406351153073	JBLAB-4199
13	38460001	47730000	3.17540587348404	JBLAB-4199
13	47760001	48900000	2	JBLAB-4199
13	48900001	49020000	4.18832329072158	JBLAB-4199
13	49020001	100470000	2	JBLAB-4199
13	100470001	109410000	2.93802966915266	JBLAB-4199
13	109410001	115110000	3.57991635753753	JBLAB-4199
14	20190001	22770000	4.15364307028725	JBLAB-4199
14	22770001	23130000	5.70236003644276	JBLAB-4199
14	23160001	24960000	4.59027808584517	JBLAB-4199
14	24960001	29130000	3.3033347612108	JBLAB-4199
14	29130001	31350000	2.1714189148513	JBLAB-4199
14	31350001	32010000	1.71363187070634	JBLAB-4199
14	32010001	33030000	2.16403962206283	JBLAB-4199
14	33030001	34170000	2.69475320249949	JBLAB-4199
14	34170001	56220000	2	JBLAB-4199
14	56220001	56520000	3.79282989590554	JBLAB-4199
14	56520001	59790000	3.07234569017807	JBLAB-4199
14	59790001	68550000	4.19453025617888	JBLAB-4199
14	68550001	68910000	6.38307216987501	JBLAB-4199
14	68910001	69450000	3.97255435213055	JBLAB-4199
14	69450001	98280000	3.11988748997334	JBLAB-4199
14	98280001	103560000	4.03575446824671	JBLAB-4199
14	103560001	103710000	6.42701496142813	JBLAB-4199
14	103710001	107310000	3.94233381868452	JBLAB-4199
15	22320001	27150000	1.76906353831801	JBLAB-4199
15	27150001	29640000	2.95281997381951	JBLAB-4199
15	29640001	62880000	1.01017885513488	JBLAB-4199
15	62880001	71790000	2	JBLAB-4199
15	71790001	74220000	5.80171266741664	JBLAB-4199
15	74220001	76980000	2.18250831796298	JBLAB-4199
15	76980001	78210000	3.11121896965943	JBLAB-4199
15	78270001	78630000	5.06618150524642	JBLAB-4199
15	78630001	79680000	2.80745488067578	JBLAB-4199
15	79680001	80220000	4.12155972243987	JBLAB-4199
15	80220001	81030000	2.97825254474994	JBLAB-4199
15	81030001	87360000	4.01382532195684	JBLAB-4199
15	87360001	102390000	3.04226371458447	JBLAB-4199
16	90001	23070000	1.79025436310372	JBLAB-4199
16	23070001	23700000	3.07126903171486	JBLAB-4199
16	23700001	23970000	2.11451486754986	JBLAB-4199
16	23970001	29790000	1.62289651495756	JBLAB-4199
16	29790001	31770000	2	JBLAB-4199
16	31800001	63270000	2.41331892648177	JBLAB-4199
16	63270001	71850000	3.46533540855036	JBLAB-4199
16	71850001	75570000	2.68460991503744	JBLAB-4199
16	75570001	79650000	2.27022490312243	JBLAB-4199
16	79650001	83490000	1.33735649265643	JBLAB-4199
16	83490001	90150000	0.977293406538046	JBLAB-4199
17	1	4350000	2.34701912199046	JBLAB-4199
17	4350001	6150000	3.01018138993355	JBLAB-4199
17	6150001	27060000	2	JBLAB-4199
17	27060001	27630000	4.58251100160262	JBLAB-4199
17	27630001	72390000	2	JBLAB-4199
17	72390001	81090000	3.26449379768395	JBLAB-4199
18	150001	4290000	3.36254875976169	JBLAB-4199
18	4290001	21630000	3.94716194166074	JBLAB-4199
18	21630001	23520000	2	JBLAB-4199
18	23520001	23940000	2.71712846244102	JBLAB-4199
18	23940001	26730000	3.18524927912024	JBLAB-4199
18	26730001	28590000	4.06875178632194	JBLAB-4199
18	28590001	29280000	2.35370818350787	JBLAB-4199
18	29280001	29790000	1.70696335838428	JBLAB-4199
18	29790001	33660000	2.26082172775831	JBLAB-4199
18	33660001	34890000	1.57346904937359	JBLAB-4199
18	34890001	41610000	2.12822186297658	JBLAB-4199
18	41610001	78030000	3.03904857554335	JBLAB-4199
19	270001	4470000	2	JBLAB-4199
19	4470001	6420000	2.81883853803285	JBLAB-4199
19	6420001	12900000	1.81240588408845	JBLAB-4199
19	12900001	28770000	4.23435579048855	JBLAB-4199
19	28770001	41130000	3.04762569030784	JBLAB-4199
19	41130001	59100000	2.21685523215413	JBLAB-4199
20	60001	2970000	2	JBLAB-4199
20	2970001	3300000	3.12314099888129	JBLAB-4199
20	3300001	6300000	2	JBLAB-4199
20	6300001	8580000	3.17759210322956	JBLAB-4199
20	8580001	13680000	2.16772790419513	JBLAB-4199
20	13680001	15480000	3.18743857845511	JBLAB-4199
20	15480001	16290000	2.14196722827014	JBLAB-4199
20	16290001	36930000	3.19181922351774	JBLAB-4199
20	36930001	48720000	2.18250831796298	JBLAB-4199
20	48720001	49230000	3.75380543914888	JBLAB-4199
20	49230001	50850000	3.05836243171018	JBLAB-4199
20	50850001	51840000	4.13265245094001	JBLAB-4199
20	51840001	58740000	3.14051896736706	JBLAB-4199
20	58740001	60540000	2.65125805939271	JBLAB-4199
20	60540001	60990000	3.53502693873657	JBLAB-4199
20	60990001	62190000	2.77034354547919	JBLAB-4199
20	62190001	62910000	3.53158465008382	JBLAB-4199
21	15480001	28170000	3.16775944115607	JBLAB-4199
21	28170001	29730000	3.66697119039375	JBLAB-4199
21	29730001	39360000	3.08420018843431	JBLAB-4199
21	39360001	48090000	2.15483085402397	JBLAB-4199
22	17280001	26160000	3.9992365869904	JBLAB-4199
22	26160001	28140000	2.17973366499305	JBLAB-4199
22	28140001	30060000	1.13379130337616	JBLAB-4199
22	30060001	30450000	2.21592386758664	JBLAB-4199
22	30450001	32580000	1.01355753507506	JBLAB-4199
22	32610001	34020000	2.38439316287527	JBLAB-4199
22	34020001	34800000	3.36703718151692	JBLAB-4199
22	34800001	35700000	2.36519458684167	JBLAB-4199
22	35700001	35940000	4.38272166301739	JBLAB-4199
22	35940001	39870000	2.51773740307347	JBLAB-4199
22	39870001	40380000	3.36703718151692	JBLAB-4199
22	40380001	40920000	4.42591180831608	JBLAB-4199
22	40920001	41700000	1.70862946326835	JBLAB-4199
22	41700001	43440000	2.22151461298267	JBLAB-4199
22	43440001	44400000	1.89693623550646	JBLAB-4199
22	44400001	51180000	0.942842382108236	JBLAB-4199
1	840001	1140000	6.69786487050946	JBLAB-4200
1	1140001	3840000	3.62682925574183	JBLAB-4200
1	3840001	30030000	2.79992229463425	JBLAB-4200
1	30030001	50190000	3.75535515432308	JBLAB-4200
1	50190001	94290000	5.89729352337718	JBLAB-4200
1	94290001	94800000	7.58588974468857	JBLAB-4200
1	94800001	101130000	5.83777530395693	JBLAB-4200
1	101160001	120150000	4.87116230668348	JBLAB-4200
1	120150001	156810000	6.18779407869112	JBLAB-4200
1	156810001	199320000	3.74254266455067	JBLAB-4200
1	199320001	249210000	4.80945060203931	JBLAB-4200
2	30001	2040000	4.74667035988288	JBLAB-4200
2	2040001	26760000	3.85724720232302	JBLAB-4200
2	26760001	43440000	4.89854308959948	JBLAB-4200
2	43440001	43800000	6.67623965184345	JBLAB-4200
2	43800001	66390000	4.85390480812563	JBLAB-4200
2	66390001	66960000	6.18298005717512	JBLAB-4200
2	66960001	68910000	4.93322817926889	JBLAB-4200
2	68910001	95910000	3.79261969373864	JBLAB-4200
2	95910001	145800000	2.84757234442827	JBLAB-4200
2	145800001	166950000	4.96511976690749	JBLAB-4200
2	166950001	167220000	2.57001203984768	JBLAB-4200
2	167220001	211290000	5.59327070581585	JBLAB-4200
2	211290001	213420000	6.38828186528012	JBLAB-4200
2	213420001	2.43e+08	5.64702081474482	JBLAB-4200
3	90001	50460000	2.79201346975074	JBLAB-4200
3	50460001	51630000	2.33675768500593	JBLAB-4200
3	51630001	76740000	2.7705939711328	JBLAB-4200
3	76740001	134940000	3.7874701799841	JBLAB-4200
3	134940001	181230000	4.88556462550523	JBLAB-4200
3	181230001	197820000	2.92428494810855	JBLAB-4200
4	90001	4590000	4.52011272893375	JBLAB-4200
4	4590001	37290000	3.75407304339033	JBLAB-4200
4	37290001	49080000	2.79201346975074	JBLAB-4200
4	52710001	110820000	3.54139758899988	JBLAB-4200
4	110820001	190800000	1.82567811792392	JBLAB-4200
